State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-09-2024,6578,6676,6628
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-09-2024,6672,6770,6722
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-09-2024,6691,6788,6741
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-09-2024,6706,6803,6756
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-09-2024,6648,6746,6698
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-09-2024,6809,6906,6859
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-09-2024,6498,6595,6548
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-09-2024,6650,6747,6700
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-09-2024,6741,6839,6791
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-09-2024,6746,6844,6796
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-09-2024,6840,6937,6890
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-09-2024,6827,6925,6877
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-09-2024,6682,6779,6732
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-09-2024,6843,6940,6893
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-09-2024,6643,6740,6693
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-09-2024,6809,6906,6859
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-09-2024,6897,6995,6947
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-09-2024,6838,6935,6888
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-09-2024,6726,6824,6776
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-09-2024,6682,6779,6732
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-09-2024,6560,6658,6610
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-09-2024,6742,6840,6792
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-09-2024,6597,6695,6647
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,29-09-2024,6626,6724,6676
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,30-09-2024,6583,6680,6633
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-10-2024,6652,6749,6702
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-10-2024,6691,6788,6741
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-10-2024,6716,6813,6766
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-10-2024,6623,6720,6673
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-10-2024,6784,6882,6834
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-10-2024,6650,6747,6700
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-10-2024,6585,6683,6635
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-10-2024,6680,6777,6730
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-10-2024,6846,6943,6896
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-10-2024,6675,6773,6725
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-10-2024,6597,6695,6647
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-10-2024,6472,6570,6522
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-10-2024,6594,6692,6644
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-10-2024,6631,6728,6681
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-10-2024,6559,6657,6609
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-10-2024,6422,6519,6472
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-10-2024,6494,6591,6544
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-10-2024,6715,6812,6765
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-10-2024,6703,6800,6753
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-10-2024,6460,6558,6510
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-10-2024,6606,6704,6656
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-10-2024,6411,6508,6461
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-10-2024,6659,6757,6709
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-10-2024,6533,6630,6583
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-10-2024,6593,6691,6643
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-10-2024,6317,6414,6367
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-10-2024,6546,6643,6596
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-10-2024,6468,6565,6518
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,29-10-2024,6544,6641,6594
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,30-10-2024,6540,6638,6590
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,31-10-2024,6446,6544,6496
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-11-2024,6370,6468,6420
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-11-2024,6499,6597,6549
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-11-2024,6407,6504,6457
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-11-2024,6317,6415,6367
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-11-2024,6304,6402,6354
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-11-2024,6241,6338,6291
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-11-2024,6330,6428,6380
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-11-2024,6485,6582,6535
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-11-2024,6385,6483,6435
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-11-2024,6309,6406,6359
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-11-2024,6436,6534,6486
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-11-2024,6267,6365,6317
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-11-2024,6355,6453,6405
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-11-2024,6323,6421,6373
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-11-2024,6415,6513,6465
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-11-2024,6176,6274,6226
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-11-2024,6246,6344,6296
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-11-2024,6165,6262,6215
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-11-2024,6301,6398,6351
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-11-2024,6447,6544,6497
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-11-2024,6274,6372,6324
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-11-2024,6273,6371,6323
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-11-2024,6412,6509,6462
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-11-2024,6432,6530,6482
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-11-2024,6318,6416,6368
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-11-2024,6397,6495,6447
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-11-2024,6223,6321,6273
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-11-2024,6472,6569,6522
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,29-11-2024,6552,6650,6602
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,30-11-2024,6393,6491,6443
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-12-2024,6137,6235,6187
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-12-2024,6295,6392,6345
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-12-2024,6417,6515,6467
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-12-2024,6320,6417,6370
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-12-2024,6495,6593,6545
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-12-2024,6434,6531,6484
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-12-2024,6311,6409,6361
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-12-2024,6392,6490,6442
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-12-2024,6308,6405,6358
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-12-2024,6387,6484,6437
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-12-2024,6358,6456,6408
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-12-2024,6540,6637,6590
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-12-2024,6643,6741,6693
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-12-2024,6298,6395,6348
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-12-2024,6258,6356,6308
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-12-2024,6436,6533,6486
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-12-2024,6318,6416,6368
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-12-2024,6485,6582,6535
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-12-2024,6565,6663,6615
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-12-2024,6650,6748,6700
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-12-2024,6531,6629,6581
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-12-2024,6502,6600,6552
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-12-2024,6334,6432,6384
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-12-2024,6545,6643,6595
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-12-2024,6560,6658,6610
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-12-2024,6627,6725,6677
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-12-2024,6503,6600,6553
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-12-2024,6540,6638,6590
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,29-12-2024,6446,6543,6496
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,30-12-2024,6374,6472,6424
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,31-12-2024,6502,6600,6552
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-01-2025,6466,6563,6516
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-01-2025,6665,6763,6715
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-01-2025,6589,6686,6639
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-01-2025,6595,6693,6645
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-01-2025,6559,6657,6609
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-01-2025,6342,6440,6392
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-01-2025,6824,6921,6874
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-01-2025,6580,6678,6630
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-01-2025,6646,6743,6696
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-01-2025,6548,6645,6598
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-01-2025,6797,6894,6847
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-01-2025,6719,6817,6769
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-01-2025,6627,6725,6677
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-01-2025,6675,6773,6725
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-01-2025,6886,6984,6936
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-01-2025,6715,6812,6765
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-01-2025,6707,6805,6757
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-01-2025,6634,6731,6684
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-01-2025,6540,6638,6590
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-01-2025,6715,6813,6765
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-01-2025,6765,6862,6815
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-01-2025,6843,6940,6893
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-01-2025,6508,6605,6558
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-01-2025,6620,6717,6670
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-01-2025,6673,6770,6723
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-01-2025,6729,6826,6779
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-01-2025,6713,6810,6763
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-01-2025,6712,6810,6762
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,29-01-2025,6762,6859,6812
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,30-01-2025,6627,6725,6677
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,31-01-2025,6807,6904,6857
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-02-2025,6752,6849,6802
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-02-2025,6671,6769,6721
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-02-2025,6858,6955,6908
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-02-2025,6847,6945,6897
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-02-2025,6779,6876,6829
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-02-2025,6377,6474,6427
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-02-2025,6829,6927,6879
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-02-2025,6743,6841,6793
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-02-2025,6856,6954,6906
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-02-2025,6771,6869,6821
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-02-2025,6797,6894,6847
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-02-2025,6718,6815,6768
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-02-2025,6756,6853,6806
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-02-2025,6811,6908,6861
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-02-2025,6624,6721,6674
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,16-02-2025,6435,6533,6485
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,17-02-2025,6552,6649,6602
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,18-02-2025,6611,6709,6661
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,19-02-2025,6570,6667,6620
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,20-02-2025,6428,6525,6478
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,21-02-2025,6379,6476,6429
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,22-02-2025,6458,6555,6508
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-02-2025,6603,6700,6653
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,24-02-2025,6670,6767,6720
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,25-02-2025,6593,6691,6643
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,26-02-2025,6597,6695,6647
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,27-02-2025,6474,6571,6524
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-02-2025,6298,6395,6348
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,01-03-2025,6417,6514,6467
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,02-03-2025,6427,6525,6477
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,03-03-2025,6394,6492,6444
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,04-03-2025,6441,6538,6491
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,05-03-2025,6471,6568,6521
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,06-03-2025,6504,6601,6554
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,07-03-2025,6383,6480,6433
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,08-03-2025,6212,6310,6262
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,09-03-2025,6347,6445,6397
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,10-03-2025,6393,6491,6443
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,11-03-2025,6505,6602,6555
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,12-03-2025,6319,6417,6369
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,13-03-2025,6422,6519,6472
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,14-03-2025,6394,6492,6444
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,15-03-2025,6365,6463,6415
