forecast_date,district,block,rainfall_mm,temp_max_degC,temp_min_degC,humidity_morning_pct,humidity_evening_pct,wind_speed_kmph,wind_direction_deg,cloud_cover_octa,warning
2025-08-26,MIRZAPUR,PATEHRA,12.1,31.2,26.1,95,71,5,214,6,Nil
2025-08-22,MIRZAPUR,RAJGARH,24.6,31.8,25.0,94,70,9,238,7,"NG, HEAVY-RAIN"
2025-08-23,MIRZAPUR,RAJGARH,36.1,30.0,25.0,95,73,10,247,7,"NG, HEAVY-RAIN"
2025-08-24,MIRZAPUR,RAJGARH,22.7,29.1,25.0,96,74,8,239,8,HEAVY-RAIN
2025-08-25,MIRZAPUR,RAJGARH,26.6,30.1,25.0,98,74,5,212,7,HEAVY-RAIN
2025-08-26,MIRZAPUR,RAJGARH,12.6,31.1,25.9,95,71,5,213,6,<NA>
2025-08-22,MIRZAPUR,SHIKHAR,25.2,32.1,25.2,94,70,9,239,7,"NG, HEAVY-RAIN"
2025-08-23,MIRZAPUR,SHIKHAR,34.8,30.2,25.2,95,73,10,248,7,"NG, HEAVY-RAIN"
2025-08-24,MIRZAPUR,SHIKHAR,22.4,29.3,25.2,96,74,7,238,8,HEAVY-RAIN
2025-08-25,MIRZAPUR,SHIKHAR,24.8,30.3,25.2,98,73,5,209,7,HEAVY-RAIN
2025-08-26,MIRZAPUR,SHIKHAR,11.4,31.3,26.1,95,71,5,214,6,Nil
2025-08-22,MORADABAD,BHAGATPUR-TANDA,10.7,32.0,26.0,92,68,12,98,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,BHAGATPUR-TANDA,7.2,31.2,25.1,93,68,14,104,5,NG
2025-08-24,MORADABAD,BHAGATPUR-TANDA,16.7,30.2,25.1,93,72,15,104,6,HEAVY-RAIN
2025-08-25,MORADABAD,BHAGATPUR-TANDA,22.5,29.1,25.0,95,76,14,99,7,HEAVY-RAIN
2025-08-26,MORADABAD,BHAGATPUR-TANDA,5.0,29.1,25.0,95,75,13,87,6,Nil
2025-08-22,MORADABAD,BILARI,10.8,32.1,26.0,92,68,12,150,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,BILARI,7.7,31.2,25.2,93,68,14,102,5,NG
2025-08-24,MORADABAD,BILARI,16.7,30.2,25.2,93,72,15,103,6,HEAVY-RAIN
2025-08-25,MORADABAD,BILARI,22.7,29.1,25.1,95,76,14,98,7,HEAVY-RAIN
2025-08-26,MORADABAD,BILARI,5.3,29.3,25.1,95,74,14,87,6,Nil
2025-08-22,MORADABAD,CHHAJLET,11.0,32.0,26.0,92,68,12,98,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,CHHAJLET,7.1,31.2,25.1,93,68,14,103,5,NG
2025-08-24,MORADABAD,CHHAJLET,16.6,30.1,25.1,93,72,15,105,6,HEAVY-RAIN
2025-08-25,MORADABAD,CHHAJLET,22.8,29.0,25.0,95,77,14,99,7,HEAVY-RAIN
2025-08-26,MORADABAD,CHHAJLET,5.2,29.0,25.0,95,75,13,86,6,Nil
2025-08-22,MORADABAD,DILARI,10.6,32.1,26.0,92,68,12,98,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,DILARI,6.7,31.2,25.1,93,68,14,104,5,NG
2025-08-24,MORADABAD,DILARI,16.5,30.2,25.1,93,72,15,104,6,HEAVY-RAIN
2025-08-25,MORADABAD,DILARI,22.6,29.1,25.0,95,76,14,100,7,HEAVY-RAIN
2025-08-26,MORADABAD,DILARI,4.8,29.1,25.0,95,74,13,87,6,Nil
2025-08-22,MORADABAD,KUNDARKI,10.8,32.1,26.0,92,68,12,96,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,KUNDARKI,7.7,31.2,25.2,93,68,14,102,5,NG
2025-08-24,MORADABAD,KUNDARKI,16.7,30.2,25.1,93,72,15,103,6,HEAVY-RAIN
2025-08-25,MORADABAD,KUNDARKI,22.8,29.1,25.1,95,76,14,98,7,HEAVY-RAIN
2025-08-26,MORADABAD,KUNDARKI,5.3,29.2,25.0,95,74,14,87,6,Nil
2025-08-22,MORADABAD,MORADABAD,10.7,32.0,26.0,92,68,12,97,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,MORADABAD,7.6,31.2,25.1,93,68,14,103,5,NG
2025-08-24,MORADABAD,MORADABAD,16.8,30.2,25.1,93,72,15,104,6,HEAVY-RAIN
2025-08-25,MORADABAD,MORADABAD,22.7,29.0,25.0,95,76,14,98,7,HEAVY-RAIN
2025-08-26,MORADABAD,MORADABAD,5.2,29.2,25.0,95,74,13,87,6,Nil
2025-08-22,MORADABAD,MUNDA-PANDEY,10.6,32.0,26.0,92,68,12,97,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,MUNDA-PANDEY,7.7,31.2,25.2,93,68,14,102,5,NG
2025-08-24,MORADABAD,MUNDA-PANDEY,17.3,30.2,25.1,93,72,15,103,6,HEAVY-RAIN
2025-08-25,MORADABAD,MUNDA-PANDEY,22.3,29.1,25.1,95,76,14,98,7,HEAVY-RAIN
2025-08-26,MORADABAD,MUNDA-PANDEY,5.7,29.2,25.0,95,74,13,86,6,Nil
2025-08-22,MORADABAD,THAKURDWARA,10.3,32.1,26.0,91,68,12,99,7,"NG, HEAVY-RAIN"
2025-08-23,MORADABAD,THAKURDWARA,6.2,31.2,25.2,92,68,14,104,5,NG
2025-08-24,MORADABAD,THAKURDWARA,16.1,30.2,25.2,92,72,15,105,6,HEAVY-RAIN
2025-08-25,MORADABAD,THAKURDWARA,21.9,29.2,25.0,95,75,14,102,7,HEAVY-RAIN
2025-08-26,MORADABAD,THAKURDWARA,4.6,29.3,25.0,95,73,12,86,6,Nil
2025-08-22,MUZAFFARNAGAR,BAGHARA,3.9,32.0,25.1,95,70,8,105,7,Nil
2025-08-23,MUZAFFARNAGAR,BAGHARA,9.6,30.2,25.0,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,BAGHARA,18.0,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,BAGHARA,25.8,27.2,25.0,96,79,12,147,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,BAGHARA,14.5,28.2,24.1,96,78,12,306,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,BUDHANA,3.9,32.1,25.2,95,70,8,104,7,Nil
2025-08-23,MUZAFFARNAGAR,BUDHANA,9.9,30.2,25.1,95,71,13,105,6,Nil
2025-08-24,MUZAFFARNAGAR,BUDHANA,17.8,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,BUDHANA,25.7,27.3,25.0,96,79,12,94,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,BUDHANA,14.6,28.2,24.2,96,78,12,305,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,CHARTHAWAL,3.9,32.0,25.1,95,70,8,106,7,Nil
2025-08-23,MUZAFFARNAGAR,CHARTHAWAL,9.4,30.2,25.0,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,CHARTHAWAL,17.8,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,CHARTHAWAL,25.6,27.2,25.0,96,79,12,94,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,CHARTHAWAL,14.3,28.2,24.1,96,78,12,360,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,JASNATH,4.3,32.0,25.2,95,70,8,105,7,Nil
2025-08-23,MUZAFFARNAGAR,JASNATH,8.9,30.2,25.1,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,JASNATH,17.3,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,JASNATH,25.4,27.3,25.0,96,79,12,95,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,JASNATH,14.4,28.2,24.2,96,78,12,306,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,KHATAULI,4.1,32.0,25.2,95,70,8,104,7,Nil
2025-08-23,MUZAFFARNAGAR,KHATAULI,9.1,30.2,25.1,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,KHATAULI,17.4,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,KHATAULI,25.3,27.3,25.0,96,79,12,94,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,KHATAULI,14.4,28.2,24.2,96,78,12,305,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,MORNA,4.4,32.0,25.1,95,70,8,106,7,Nil
2025-08-23,MUZAFFARNAGAR,MORNA,8.6,30.3,25.1,95,70,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,MORNA,17.0,29.3,25.0,95,74,15,105,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,MORNA,25.0,27.4,25.0,96,79,12,95,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,MORNA,14.5,28.2,24.2,96,78,12,307,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,MUZAFFARNAGAR,4.0,32.0,25.1,95,70,8,106,7,Nil
2025-08-23,MUZAFFARNAGAR,MUZAFFARNAGAR,8.7,30.2,25.1,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,MUZAFFARNAGAR,17.4,29.2,25.0,95,74,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,MUZAFFARNAGAR,25.1,27.3,25.0,96,79,12,94,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,MUZAFFARNAGAR,14.3,28.2,24.1,96,78,12,306,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,PURKAJI,4.4,32.0,25.1,95,70,8,107,7,Nil
2025-08-23,MUZAFFARNAGAR,PURKAJI,8.8,30.3,25.0,95,70,13,107,6,Nil
2025-08-24,MUZAFFARNAGAR,PURKAJI,17.2,29.3,25.0,95,73,15,104,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,PURKAJI,24.7,27.2,25.0,96,79,11,147,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,PURKAJI,14.1,28.2,24.1,96,77,11,307,7,HEAVY-RAIN
2025-08-22,MUZAFFARNAGAR,SHAHPUR,3.9,32.0,25.1,95,70,8,105,7,Nil
2025-08-23,MUZAFFARNAGAR,SHAHPUR,9.6,30.2,25.1,95,71,13,106,6,Nil
2025-08-24,MUZAFFARNAGAR,SHAHPUR,18.0,29.2,25.0,95,74,15,103,7,HEAVY-RAIN
2025-08-25,MUZAFFARNAGAR,SHAHPUR,25.8,27.2,25.0,96,79,12,147,7,HEAVY-RAIN
2025-08-26,MUZAFFARNAGAR,SHAHPUR,14.5,28.2,24.1,96,78,12,306,7,HEAVY-RAIN
2025-08-22,PILIBHIT,AMARIYA,17.0,31.1,25.1,93,69,11,91,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,AMARIYA,9.5,31.1,25.1,92,68,12,86,5,NG
2025-08-24,PILIBHIT,AMARIYA,20.9,30.2,25.1,92,69,13,91,6,HEAVY-RAIN
2025-08-25,PILIBHIT,AMARIYA,24.3,29.1,25.1,93,73,12,85,7,HEAVY-RAIN
2025-08-26,PILIBHIT,AMARIYA,15.7,29.2,25.1,93,73,11,83,6,Nil
2025-08-22,PILIBHIT,BARKHERA,18.0,31.1,25.1,93,69,11,91,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,BARKHERA,10.7,31.0,25.1,92,68,12,141,5,NG
2025-08-24,PILIBHIT,BARKHERA,21.1,30.2,25.1,92,69,13,92,6,HEAVY-RAIN
2025-08-25,PILIBHIT,BARKHERA,24.9,29.1,25.1,93,73,12,86,7,HEAVY-RAIN
2025-08-26,PILIBHIT,BARKHERA,18.5,29.2,25.1,94,74,12,86,6,Nil
2025-08-22,PILIBHIT,BILSANDA,17.0,31.1,25.1,94,69,11,91,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,BILSANDA,10.1,31.0,25.1,92,68,12,141,5,NG
2025-08-24,PILIBHIT,BILSANDA,20.4,30.2,25.1,92,69,13,93,6,HEAVY-RAIN
2025-08-25,PILIBHIT,BILSANDA,24.8,29.2,25.1,93,73,12,86,7,HEAVY-RAIN
2025-08-26,PILIBHIT,BILSANDA,17.6,29.2,25.1,94,73,12,87,6,Nil
2025-08-22,PILIBHIT,BISALPUR,17.0,31.1,25.2,93,69,11,91,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,BISALPUR,10.0,31.1,25.2,92,68,13,87,5,NG
2025-08-24,PILIBHIT,BISALPUR,19.9,30.2,25.1,92,69,13,93,6,HEAVY-RAIN
2025-08-25,PILIBHIT,BISALPUR,24.6,29.2,25.1,93,73,12,140,7,HEAVY-RAIN
2025-08-26,PILIBHIT,BISALPUR,18.2,29.2,25.1,94,73,12,86,6,Nil
2025-08-22,PILIBHIT,LALAURIKHERA,17.9,31.1,25.1,93,69,11,146,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,LALAURIKHERA,10.8,31.0,25.1,92,68,12,141,5,NG
2025-08-24,PILIBHIT,LALAURIKHERA,21.3,30.2,25.1,92,70,13,146,6,HEAVY-RAIN
2025-08-25,PILIBHIT,LALAURIKHERA,25.1,29.1,25.1,93,74,12,85,7,HEAVY-RAIN
2025-08-26,PILIBHIT,LALAURIKHERA,17.3,29.2,25.0,94,74,11,84,6,Nil
2025-08-22,PILIBHIT,MARORI,17.2,31.0,25.1,94,69,11,91,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,MARORI,10.1,31.0,25.1,92,68,12,87,5,NG
2025-08-24,PILIBHIT,MARORI,20.3,30.2,25.1,92,69,13,93,6,HEAVY-RAIN
2025-08-25,PILIBHIT,MARORI,24.6,29.2,25.1,93,73,12,86,7,HEAVY-RAIN
2025-08-26,PILIBHIT,MARORI,17.8,29.2,25.1,94,73,12,87,6,Nil
2025-08-22,PILIBHIT,PURANPUR,18.2,31.0,25.1,93,69,11,92,7,"NG, HEAVY-RAIN"
2025-08-23,PILIBHIT,PURANPUR,10.5,31.1,25.1,92,68,12,86,5,NG
2025-08-24,PILIBHIT,PURANPUR,20.5,30.2,25.1,92,69,13,93,6,HEAVY-RAIN
2025-08-25,PILIBHIT,PURANPUR,25.2,29.2,25.0,93,73,12,85,7,HEAVY-RAIN
2025-08-26,PILIBHIT,PURANPUR,16.8,29.3,25.0,94,73,11,86,6,Nil
2025-08-22,PRATAPGARH,ASPUR-DEOSARA,16.3,32.8,26.0,93,70,5,218,7,NG
2025-08-23,PRATAPGARH,ASPUR-DEOSARA,23.1,30.2,26.0,96,73,3,240,7,NG
2025-08-24,PRATAPGARH,ASPUR-DEOSARA,25.2,30.1,26.0,96,76,1,137,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,ASPUR-DEOSARA,30.6,30.2,26.0,96,75,5,105,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,ASPUR-DEOSARA,11.9,31.2,26.1,96,73,2,146,6,Nil
2025-08-22,PRATAPGARH,BABA-BELKHARNATH-DHAM,16.0,32.8,26.0,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,BABA-BELKHARNATH-DHAM,23.7,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,BABA-BELKHARNATH-DHAM,25.1,30.1,26.0,96,76,1,142,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,BABA-BELKHARNATH-DHAM,30.6,30.2,26.0,96,75,5,106,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,BABA-BELKHARNATH-DHAM,12.2,31.2,26.1,96,73,2,150,6,Nil
2025-08-22,PRATAPGARH,BABAGANJ,16.8,32.9,26.0,93,70,5,221,7,NG
2025-08-23,PRATAPGARH,BABAGANJ,23.2,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,BABAGANJ,24.8,30.1,26.0,96,76,1,160,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,BABAGANJ,30.6,30.2,26.0,96,75,5,109,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,BABAGANJ,12.4,31.2,26.1,96,73,2,162,6,Nil
2025-08-22,PRATAPGARH,BIHAR,14.3,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,BIHAR,22.7,30.3,26.0,96,73,3,239,7,NG
2025-08-24,PRATAPGARH,BIHAR,25.8,30.1,26.0,96,76,2,163,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,BIHAR,29.4,30.3,26.1,96,75,5,117,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,BIHAR,12.0,31.2,26.1,96,73,2,152,6,Nil
2025-08-22,PRATAPGARH,GAURA,14.4,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,GAURA,23.2,30.3,26.0,96,73,3,239,7,NG
2025-08-24,PRATAPGARH,GAURA,26.0,30.1,26.0,96,76,2,165,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,GAURA,29.5,30.3,26.1,96,75,5,119,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,GAURA,12.0,31.2,26.1,96,73,2,162,6,Nil
2025-08-22,PRATAPGARH,KALAKANKAR,12.7,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,KALAKANKAR,22.9,30.4,26.0,96,72,4,236,7,NG
2025-08-24,PRATAPGARH,KALAKANKAR,26.3,30.1,26.0,96,76,2,162,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,KALAKANKAR,28.9,30.3,26.1,96,75,5,120,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,KALAKANKAR,11.5,31.2,26.1,96,73,2,148,6,Nil
2025-08-22,PRATAPGARH,KUNDA,13.2,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,KUNDA,21.9,30.3,26.0,96,73,3,238,7,NG
2025-08-24,PRATAPGARH,KUNDA,26.1,30.1,26.0,96,76,1,163,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,KUNDA,29.3,30.3,26.1,96,75,5,117,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,KUNDA,11.7,31.2,26.1,96,73,2,152,6,Nil
2025-08-22,PRATAPGARH,LAKSHAMANPUR,15.3,32.9,26.1,93,70,5,218,7,NG
2025-08-23,PRATAPGARH,LAKSHAMANPUR,21.0,30.2,26.0,96,73,3,238,7,NG
2025-08-24,PRATAPGARH,LAKSHAMANPUR,25.5,30.1,26.0,96,76,1,135,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,LAKSHAMANPUR,30.7,30.2,26.1,96,75,5,108,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,LAKSHAMANPUR,12.1,31.2,26.1,96,73,2,152,6,Nil
2025-08-22,PRATAPGARH,LALGANJ,14.1,32.9,26.1,93,70,5,218,7,NG
2025-08-23,PRATAPGARH,LALGANJ,20.8,30.3,26.0,96,73,3,237,7,NG
2025-08-24,PRATAPGARH,LALGANJ,25.4,30.1,26.0,96,76,1,146,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,LALGANJ,30.7,30.2,26.1,96,75,5,107,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,LALGANJ,11.8,31.2,26.1,96,73,2,148,6,Nil
2025-08-22,PRATAPGARH,MAGRAURA,15.6,32.8,26.0,93,70,5,219,7,NG
2025-08-23,PRATAPGARH,MAGRAURA,25.4,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,MAGRAURA,25.1,30.1,26.0,96,76,2,136,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,MAGRAURA,31.1,30.2,26.0,96,75,6,158,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,MAGRAURA,12.4,31.2,26.1,96,73,2,143,6,Nil
2025-08-22,PRATAPGARH,MANDHATA,16.1,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,MANDHATA,22.4,30.2,26.0,96,73,3,240,7,NG
2025-08-24,PRATAPGARH,MANDHATA,25.2,30.1,26.0,96,76,1,163,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,MANDHATA,30.5,30.2,26.0,96,75,5,111,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,MANDHATA,12.4,31.2,26.1,96,73,2,162,6,Nil
2025-08-22,PRATAPGARH,PARATAPGARH,16.2,32.8,26.0,93,70,5,218,7,NG
2025-08-23,PRATAPGARH,PARATAPGARH,22.5,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,PARATAPGARH,25.2,30.1,26.0,96,76,1,144,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,PARATAPGARH,30.6,30.2,26.0,96,75,5,106,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,PARATAPGARH,12.0,31.2,26.1,96,73,2,151,6,Nil
2025-08-22,PRATAPGARH,PATTI,16.5,32.9,26.0,93,70,5,221,7,NG
2025-08-23,PRATAPGARH,PATTI,24.0,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,PATTI,25.0,30.1,26.0,96,76,1,136,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,PATTI,30.9,30.2,26.0,96,75,5,104,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,PATTI,12.5,31.2,26.1,96,73,2,147,6,Nil
2025-08-22,PRATAPGARH,RAMPUR-SANRAMGARH,13.7,32.9,26.1,93,70,5,219,7,NG
2025-08-23,PRATAPGARH,RAMPUR-SANRAMGARH,21.1,30.3,26.0,96,73,3,237,7,NG
2025-08-24,PRATAPGARH,RAMPUR-SANRAMGARH,25.7,30.1,26.0,96,76,1,159,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,RAMPUR-SANRAMGARH,29.7,30.2,26.1,96,75,5,113,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,RAMPUR-SANRAMGARH,11.8,31.2,26.1,96,73,2,144,6,Nil
2025-08-22,PRATAPGARH,SANDWA-CHANDRIKA,16.7,32.8,26.1,93,70,5,218,7,NG
2025-08-23,PRATAPGARH,SANDWA-CHANDRIKA,22.9,30.2,26.0,96,73,3,237,7,NG
2025-08-24,PRATAPGARH,SANDWA-CHANDRIKA,25.2,30.1,26.0,96,76,1,137,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,SANDWA-CHANDRIKA,30.7,30.1,26.0,96,75,5,106,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,SANDWA-CHANDRIKA,11.9,31.2,26.1,96,73,2,145,6,Nil
2025-08-22,PRATAPGARH,SANGIPUR,16.4,32.9,26.1,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,SANGIPUR,22.0,30.3,26.0,96,73,3,240,7,NG
2025-08-24,PRATAPGARH,SANGIPUR,25.1,30.1,26.0,96,76,1,164,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,SANGIPUR,29.9,30.3,26.1,96,75,5,118,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,SANGIPUR,11.9,31.2,26.1,96,73,2,162,6,Nil
2025-08-22,PRATAPGARH,SHIVGARH,16.0,32.8,26.0,93,70,5,220,7,NG
2025-08-23,PRATAPGARH,SHIVGARH,23.7,30.2,26.0,96,73,3,241,7,NG
2025-08-24,PRATAPGARH,SHIVGARH,25.1,30.1,26.0,96,76,1,142,7,HEAVY-RAIN
2025-08-25,PRATAPGARH,SHIVGARH,30.6,30.2,26.0,96,75,5,106,8,HEAVY-RAIN
2025-08-26,PRATAPGARH,SHIVGARH,12.2,31.2,26.1,96,73,2,150,6,Nil
2025-08-22,PRAYAGRAJ,BAHADURPUR,21.1,33.0,26.2,93,68,8,235,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,BAHADURPUR,37.9,30.3,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,BAHADURPUR,22.4,30.2,26.0,96,72,7,241,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,BAHADURPUR,25.8,31.2,26.1,95,71,4,181,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,BAHADURPUR,11.0,31.2,26.2,95,71,3,225,6,Nil
2025-08-22,PRAYAGRAJ,BAHRIA,19.3,32.9,26.1,93,68,8,235,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,BAHRIA,35.6,30.3,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,BAHRIA,22.5,30.2,26.0,96,72,7,241,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,BAHRIA,25.2,31.1,26.0,95,71,4,208,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,BAHRIA,10.5,31.2,26.1,95,71,3,219,6,Nil
2025-08-22,PRAYAGRAJ,CHAKA,20.0,33.0,26.2,93,68,8,235,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,CHAKA,38.9,30.3,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,CHAKA,22.4,30.2,26.0,96,72,7,241,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,CHAKA,25.5,31.2,26.1,95,71,4,203,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,CHAKA,10.7,31.3,26.2,95,71,3,223,6,Nil
2025-08-22,PRAYAGRAJ,DHANUPUR,22.9,32.9,26.1,93,68,8,236,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,DHANUPUR,36.2,30.2,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,DHANUPUR,22.6,30.2,26.0,96,72,7,239,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,DHANUPUR,26.8,31.1,26.0,95,71,4,198,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,DHANUPUR,11.5,31.2,26.1,95,72,3,223,6,Nil
2025-08-22,PRAYAGRAJ,HANDIA,21.9,32.9,26.1,93,68,8,236,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,HANDIA,36.4,30.2,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,HANDIA,22.7,30.2,26.0,96,72,7,239,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,HANDIA,26.8,31.1,26.0,95,71,4,181,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,HANDIA,11.5,31.2,26.1,95,72,3,223,6,Nil
2025-08-22,PRAYAGRAJ,HOLAGARH,23.2,32.9,26.1,93,68,7,234,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,HOLAGARH,35.6,30.3,26.0,95,71,7,243,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,HOLAGARH,22.6,30.1,26.0,96,73,6,241,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,HOLAGARH,26.5,31.1,26.1,95,72,4,192,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,HOLAGARH,11.4,31.2,26.1,95,72,3,223,6,Nil
2025-08-22,PRAYAGRAJ,JASRA,19.3,33.0,26.1,93,68,8,235,7,"NG, HEAVY-RAIN"
2025-08-23,PRAYAGRAJ,JASRA,36.2,30.3,26.0,95,71,8,241,7,"NG, HEAVY-RAIN"
2025-08-24,PRAYAGRAJ,JASRA,22.6,30.2,26.0,96,72,7,241,8,HEAVY-RAIN
2025-08-25,PRAYAGRAJ,JASRA,25.3,31.1,26.1,95,71,4,206,8,HEAVY-RAIN
2025-08-26,PRAYAGRAJ,JASRA,10.5,31.2,26.1,95,71,3,219,6,Nil
