State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Etah,Etah,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3000,3500,3355
Uttar Pradesh,Etah,Etah,Onion,Red,FAQ,23-08-2025,1200,1500,1375
Uttar Pradesh,Etah,Etah,Potato,Desi,FAQ,23-08-2025,900,1200,955
Uttar Pradesh,Etah,Etah,Pumpkin,Pumpkin,FAQ,23-08-2025,1000,1250,1075
Uttar Pradesh,Etah,Etah,Tomato,Hybrid,FAQ,23-08-2025,3500,4000,3785
Uttar Pradesh,Etawah,Bharthna,Apple,Delicious,Medium,23-08-2025,6950,7450,7150
Uttar Pradesh,Etawah,Bharthna,Mustard,Lohi Black,FAQ,23-08-2025,6050,7050,7000
Uttar Pradesh,Etawah,Etawah,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6400,6700,6600
Uttar Pradesh,Etawah,Etawah,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,850,1150,1050
Uttar Pradesh,Etawah,Etawah,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,850,1150,1050
Uttar Pradesh,Etawah,Etawah,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1450,1750,1650
Uttar Pradesh,Etawah,Etawah,Lemon,Lemon,FAQ,23-08-2025,3400,3700,3600
Uttar Pradesh,Etawah,Etawah,Mustard,Lohi Black,FAQ,23-08-2025,6950,7150,7075
Uttar Pradesh,Etawah,Etawah,Pomegranate,Pomogranate,Medium,23-08-2025,4800,5100,5000
Uttar Pradesh,Etawah,Etawah,Raddish,Raddish,FAQ,23-08-2025,1700,2000,1900
Uttar Pradesh,Etawah,Etawah,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1450,1750,1650
Uttar Pradesh,Etawah,Jasvantnagar,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2420,2520,2470
Uttar Pradesh,Etawah,Jasvantnagar,Brinjal,Brinjal,FAQ,23-08-2025,1460,1560,1510
Uttar Pradesh,Etawah,Jasvantnagar,Cabbage,Cabbage,FAQ,23-08-2025,2020,2120,2070
Uttar Pradesh,Etawah,Jasvantnagar,Capsicum,Capsicum,FAQ,23-08-2025,5310,5410,5360
Uttar Pradesh,Etawah,Jasvantnagar,Cauliflower,Cauliflower,FAQ,23-08-2025,4060,4160,4110
Uttar Pradesh,Etawah,Jasvantnagar,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,2870,2970,2920
Uttar Pradesh,Farukhabad,Farukhabad,Apple,Delicious,Medium,23-08-2025,7400,7650,7500
Uttar Pradesh,Farukhabad,Farukhabad,Banana,Banana - Ripe,Medium,23-08-2025,2700,2850,2750
Uttar Pradesh,Farukhabad,Farukhabad,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1400,1525,1450
Uttar Pradesh,Farukhabad,Farukhabad,Colacasia,Colacasia,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Farukhabad,Farukhabad,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1900,2100,2000
Uttar Pradesh,Farukhabad,Farukhabad,Maize,Hybrid,FAQ,23-08-2025,2100,2210,2150
Uttar Pradesh,Farukhabad,Farukhabad,Wheat,Dara,FAQ,23-08-2025,2500,2550,2525
Uttar Pradesh,Farukhabad,Kayamganj,Apple,Delicious,Medium,23-08-2025,7450,7600,7550
Uttar Pradesh,Farukhabad,Kayamganj,Brinjal,Brinjal,FAQ,23-08-2025,1500,1625,1575
Uttar Pradesh,Farukhabad,Kayamganj,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1900,2000,1950
Uttar Pradesh,Farukhabad,Kayamganj,Ginger(Green),Green Ginger,FAQ,23-08-2025,3900,4000,3950
Uttar Pradesh,Farukhabad,Kayamganj,Green Chilli,Green Chilly,FAQ,23-08-2025,4400,4550,4450
Uttar Pradesh,Farukhabad,Kayamganj,Maize,Hybrid,FAQ,23-08-2025,2000,2225,2150
Uttar Pradesh,Farukhabad,Mohamadabad,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1360,1560,1460
Uttar Pradesh,Farukhabad,Mohamadabad,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9750,9950,9850
Uttar Pradesh,Farukhabad,Mohamadabad,Colacasia,Arabi,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Farukhabad,Mohamadabad,Mustard Oil,Mustard Oil,FAQ,23-08-2025,14600,14800,14700
Uttar Pradesh,Farukhabad,Mohamadabad,Potato,Desi,FAQ,23-08-2025,780,980,880
Uttar Pradesh,Fatehpur,Fatehpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6450,6650,6560
Uttar Pradesh,Fatehpur,Fatehpur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1600,1800,1700
Uttar Pradesh,Fatehpur,Fatehpur,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1900,2100,2000
Uttar Pradesh,Fatehpur,Fatehpur,Green Chilli,Green Chilly,FAQ,23-08-2025,4600,4820,4730
Uttar Pradesh,Fatehpur,Fatehpur,Potato,Desi,FAQ,23-08-2025,900,1100,1000
Uttar Pradesh,Fatehpur,Fatehpur,Pumpkin,Pumpkin,FAQ,23-08-2025,1450,1650,1565
Uttar Pradesh,Fatehpur,Khaga,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2600,2735,2650
Uttar Pradesh,Fatehpur,Khaga,Green Chilli,Green Chilly,FAQ,23-08-2025,4635,4800,4700
Uttar Pradesh,Fatehpur,Khaga,Rice,III,FAQ,23-08-2025,2960,3080,3025
Uttar Pradesh,Fatehpur,Kishunpur,Rice,Common,FAQ,23-08-2025,2400,2500,2450
Uttar Pradesh,Firozabad,Firozabad,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1200,1430,1325
Uttar Pradesh,Firozabad,Firozabad,Cabbage,Cabbage,FAQ,23-08-2025,1420,1660,1540
Uttar Pradesh,Firozabad,Firozabad,Colacasia,Colacasia,FAQ,23-08-2025,1650,1900,1780
Uttar Pradesh,Firozabad,Firozabad,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,23-08-2025,9450,9685,9570
Uttar Pradesh,Firozabad,Firozabad,Rice,Common,FAQ,23-08-2025,3300,3510,3410
Uttar Pradesh,Firozabad,Tundla,Apple,Apple,Medium,23-08-2025,8150,8250,8200
Uttar Pradesh,Firozabad,Tundla,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1400,1450,1425
Uttar Pradesh,Firozabad,Tundla,Green Chilli,Green Chilly,FAQ,23-08-2025,4525,4575,4550
Uttar Pradesh,Firozabad,Tundla,Lemon,Lemon,FAQ,23-08-2025,3400,3445,3420
Uttar Pradesh,Gautam Budh Nagar,Dadri,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10000,10500,10250
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2350,2550,2450
Uttar Pradesh,Gautam Budh Nagar,Dadri,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9800,10220,10000
Uttar Pradesh,Gautam Budh Nagar,Dadri,Ginger(Green),Green Ginger,FAQ,23-08-2025,4100,4500,4300
Uttar Pradesh,Gautam Budh Nagar,Dadri,Green Chilli,Green Chilly,FAQ,23-08-2025,4450,4700,4580
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pomegranate,Pomogranate,Medium,23-08-2025,6850,7270,7050
Uttar Pradesh,Gautam Budh Nagar,Dadri,Tomato,Hybrid,FAQ,23-08-2025,3900,4200,4030
Uttar Pradesh,Ghaziabad,Ghaziabad,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,10050,10150,10100
Uttar Pradesh,Ghaziabad,Ghaziabad,Garlic,UP,FAQ,23-08-2025,6250,6350,6300
Uttar Pradesh,Ghaziabad,Ghaziabad,Gur(Jaggery),Yellow,FAQ,23-08-2025,4250,4350,4300
Uttar Pradesh,Ghaziabad,Ghaziabad,Maize,Yellow,Non-FAQ,23-08-2025,2225,2245,2235
Uttar Pradesh,Ghaziabad,Ghaziabad,Potato,Desi,Non-FAQ,23-08-2025,820,920,870
Uttar Pradesh,Ghaziabad,Ghaziabad,Sugar,Medium,FAQ,23-08-2025,4240,4260,4250
Uttar Pradesh,Ghaziabad,Hapur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1450,1560,1500
Uttar Pradesh,Ghaziabad,Hapur,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2400,2500,2450
Uttar Pradesh,Ghaziabad,Hapur,Potato,Desi,FAQ,23-08-2025,1000,1100,1060
Uttar Pradesh,Ghaziabad,Hapur,Pumpkin,Pumpkin,FAQ,23-08-2025,1400,1500,1470
Uttar Pradesh,Ghazipur,Gazipur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,6570,6630,6600
Uttar Pradesh,Ghazipur,Gazipur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,10160,10210,10190
Uttar Pradesh,Ghazipur,Gazipur,Lemon,Lemon,FAQ,23-08-2025,4450,4500,4480
Uttar Pradesh,Ghazipur,Gazipur,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3530,3580,3550
Uttar Pradesh,Ghazipur,Gazipur,Raddish,Raddish,FAQ,23-08-2025,2230,2280,2250
Uttar Pradesh,Ghazipur,Gazipur,Rice,III,FAQ,23-08-2025,3370,3430,3400
Uttar Pradesh,Ghazipur,Gazipur,Spinach,Spinach,FAQ,23-08-2025,1820,1870,1850
Uttar Pradesh,Ghazipur,Jangipura,Potato,Desi,FAQ,23-08-2025,1000,1500,1200
Uttar Pradesh,Ghazipur,Yusufpur,Paddy(Dhan)(Common),Other,FAQ,23-08-2025,2500,2600,2550
Uttar Pradesh,Ghazipur,Yusufpur,Rice,III,FAQ,23-08-2025,2400,2500,2450
Uttar Pradesh,Gonda,Gonda,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,9050,9400,9200
Uttar Pradesh,Gonda,Gonda,Banana - Green,Banana - Green,FAQ,23-08-2025,1750,1825,1800
Uttar Pradesh,Gonda,Gonda,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,23-08-2025,7700,7800,7725
Uttar Pradesh,Gonda,Gonda,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1975,2050,2000
Uttar Pradesh,Gonda,Gonda,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,10500,10650,10600
Uttar Pradesh,Gonda,Gonda,Capsicum,Capsicum,FAQ,23-08-2025,6575,6700,6600
Uttar Pradesh,Gonda,Gonda,Lentil (Masur)(Whole),Masoor Gola,FAQ,23-08-2025,7490,7525,7500
Uttar Pradesh,Gonda,Gonda,Maize,Yellow,FAQ,23-08-2025,2175,2250,2225
Uttar Pradesh,Gonda,Gonda,Masur Dal,Masoor Gola,FAQ,23-08-2025,8000,8100,8050
Uttar Pradesh,Gonda,Gonda,Onion,Red,FAQ,23-08-2025,1500,1700,1550
Uttar Pradesh,Gonda,Gonda,Rice,III,FAQ,23-08-2025,2950,3050,3000
Uttar Pradesh,Gonda,Nawabganj,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1800,1880,1840
Uttar Pradesh,Gonda,Nawabganj,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1800,1900,1850
Uttar Pradesh,Gonda,Nawabganj,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3850,3950,3900
Uttar Pradesh,Gonda,Nawabganj,Pomegranate,Pomogranate,Medium,23-08-2025,6300,6500,6400
Uttar Pradesh,Gonda,Nawabganj,Potato,Desi,FAQ,23-08-2025,1090,1140,1110
Uttar Pradesh,Gonda,Nawabganj,Wheat,Dara,FAQ,23-08-2025,2500,2550,2525
Uttar Pradesh,Gorakhpur,Gorakhpur,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2150,2325,2225
Uttar Pradesh,Gorakhpur,Gorakhpur,Lentil (Masur)(Whole),Masoor Gola,FAQ,23-08-2025,6840,6890,6865
Uttar Pradesh,Gorakhpur,Gorakhpur,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3500,3850,3650
Uttar Pradesh,Gorakhpur,Gorakhpur,Onion,Red,FAQ,23-08-2025,1325,1550,1425
Uttar Pradesh,Hardoi,Hardoi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,10100,10160,10145
Uttar Pradesh,Hardoi,Hardoi,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1560,1640,1620
Uttar Pradesh,Hardoi,Hardoi,Onion,Pusa-Red,FAQ,23-08-2025,1400,1450,1430
Uttar Pradesh,Hardoi,Hardoi,Pumpkin,Other,FAQ,23-08-2025,1500,1580,1550
Uttar Pradesh,Hardoi,Hardoi,Wheat,Dara,FAQ,23-08-2025,2520,2570,2545
Uttar Pradesh,Hardoi,Sandi,Apple,Simla,Medium,23-08-2025,8600,8700,8640
Uttar Pradesh,Hardoi,Sandi,Brinjal,Brinjal,FAQ,23-08-2025,1650,1710,1675
Uttar Pradesh,Hardoi,Sandi,Onion,Onion,FAQ,23-08-2025,1400,1450,1425
Uttar Pradesh,Hardoi,Sandi,Potato,Badshah,FAQ,23-08-2025,1100,1150,1125
Uttar Pradesh,Hardoi,Sandi,Wheat,Dara,FAQ,23-08-2025,2450,2550,2520
Uttar Pradesh,Hardoi,Sandila,Apple,Kasmir/Shimla - II,Medium,23-08-2025,8600,8700,8650
Uttar Pradesh,Hardoi,Sandila,Ginger(Green),Green Ginger,FAQ,23-08-2025,3830,3910,3870
Uttar Pradesh,Hardoi,Sandila,Gur(Jaggery),Yellow,FAQ,23-08-2025,3980,4060,4020
Uttar Pradesh,Hardoi,Sandila,Paddy(Dhan)(Common),Common,FAQ,23-08-2025,2170,2320,2270
Uttar Pradesh,Hardoi,Sandila,Pomegranate,Pomogranate,Medium,23-08-2025,6700,6800,6750
Uttar Pradesh,Hardoi,Sandila,Potato,Badshah,FAQ,23-08-2025,1080,1170,1130
Uttar Pradesh,Hardoi,Sandila,Rice,Common,FAQ,23-08-2025,3150,3230,3190
Uttar Pradesh,Hardoi,Sandila,Tomato,Hybrid,FAQ,23-08-2025,3780,3870,3830
Uttar Pradesh,Hardoi,Sandila,Wheat,Dara,FAQ,23-08-2025,2480,2570,2530
Uttar Pradesh,Hathras,Haathras,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,23-08-2025,9900,10100,10000
Uttar Pradesh,Hathras,Haathras,Brinjal,Round,FAQ,23-08-2025,1700,1900,1850
Uttar Pradesh,Hathras,Haathras,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3300,3500,3450
Uttar Pradesh,Hathras,Haathras,Pumpkin,Pumpkin,FAQ,23-08-2025,950,1150,1070
Uttar Pradesh,Hathras,Sikandraraau,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,23-08-2025,2240,2355,2310
Uttar Pradesh,Jalaun (Orai),Jalaun,Wheat,Dara,FAQ,23-08-2025,2465,2490,2480
Uttar Pradesh,Jalaun (Orai),Madhogarh,Wheat,Dara,Non-FAQ,23-08-2025,2450,2500,2475
Uttar Pradesh,Jaunpur,Jaunpur,Apple,Delicious,Medium,23-08-2025,9240,9360,9300
Uttar Pradesh,Jaunpur,Jaunpur,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2380,2470,2425
Uttar Pradesh,Jaunpur,Jaunpur,Cowpea(Veg),Cowpea (Veg),FAQ,23-08-2025,2800,2880,2840
Uttar Pradesh,Jaunpur,Jaunpur,Ginger(Green),Green Ginger,FAQ,23-08-2025,3600,3700,3650
Uttar Pradesh,Jaunpur,Jaunpur,Onion,Red,Non-FAQ,23-08-2025,1000,1080,1040
Uttar Pradesh,Jaunpur,Jaunpur,Peas(Dry),Peas(Dry),FAQ,23-08-2025,4130,4210,4170
Uttar Pradesh,Jaunpur,Jaunpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,23-08-2025,3225,3330,3275
Uttar Pradesh,Jaunpur,Jaunpur,Potato,Badshah,FAQ,23-08-2025,1025,1125,1075
Uttar Pradesh,Jaunpur,Jaunpur,Raddish,Raddish,FAQ,23-08-2025,2200,2325,2265
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1585,1785,1685
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,23-08-2025,4565,4765,4665
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Raddish,Raddish,FAQ,23-08-2025,2160,2360,2260
Uttar Pradesh,Jhansi,Chirgaon,Groundnut,Local,FAQ,23-08-2025,5400,5680,5460
Uttar Pradesh,Jhansi,Jhansi,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1800,1950,1825
Uttar Pradesh,Jhansi,Jhansi,Garlic,Garlic,FAQ,23-08-2025,5100,5400,5230
Uttar Pradesh,Jhansi,Jhansi,Onion,Red,FAQ,23-08-2025,1300,1450,1320
Uttar Pradesh,Jhansi,Jhansi,Potato,Desi,FAQ,23-08-2025,1200,1350,1230
Uttar Pradesh,Jhansi,Jhansi (Grain),Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,23-08-2025,5800,6000,5875
Uttar Pradesh,Jhansi,Jhansi (Grain),Wheat,Dara,FAQ,23-08-2025,2450,2550,2515
Uttar Pradesh,Jhansi,Moth,Onion,Red,Non-FAQ,23-08-2025,1010,1120,1080
Uttar Pradesh,Kannuj,Chhibramau,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1150,1250,1200
Uttar Pradesh,Kannuj,Chhibramau,Brinjal,Round/Long,FAQ,23-08-2025,1600,1700,1650
Uttar Pradesh,Kannuj,Chhibramau,Garlic,Desi,FAQ,23-08-2025,5850,6050,5950
Uttar Pradesh,Kannuj,Chhibramau,Gur(Jaggery),Red,FAQ,23-08-2025,4125,4200,4160
Uttar Pradesh,Kannuj,Kannauj,Apple,Delicious,Medium,23-08-2025,8050,8150,8100
Uttar Pradesh,Kannuj,Kannauj,Banana,Banana - Ripe,Medium,23-08-2025,2800,2900,2840
Uttar Pradesh,Kannuj,Kannauj,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1150,1250,1200
Uttar Pradesh,Kannuj,Kannauj,Brinjal,Round,FAQ,23-08-2025,1600,1680,1640
Uttar Pradesh,Kannuj,Kannauj,Colacasia,Colacasia,FAQ,23-08-2025,1500,1600,1550
Uttar Pradesh,Kannuj,Kannauj,Garlic,Garlic,FAQ,23-08-2025,6000,6100,6060
Uttar Pradesh,Kannuj,Kannauj,Green Chilli,Green Chilly,FAQ,23-08-2025,4500,4600,4550
Uttar Pradesh,Kannuj,Kannauj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,23-08-2025,1700,1800,1760
Uttar Pradesh,Kanpur,Choubepur,Barley (Jau),Dara,FAQ,23-08-2025,2300,2400,2350
Uttar Pradesh,Kanpur,Choubepur,Brinjal,Brinjal,FAQ,23-08-2025,1450,1650,1550
Uttar Pradesh,Kanpur,Choubepur,Green Gram (Moong)(Whole),Green (Whole),FAQ,23-08-2025,8600,8700,8682
Uttar Pradesh,Kanpur,Choubepur,Potato,Local,FAQ,23-08-2025,950,1150,1050
Uttar Pradesh,Kanpur,Choubepur,Raddish,Raddish,FAQ,23-08-2025,1800,2000,1900
Uttar Pradesh,Kanpur,Kanpur(Grain),Black Gram (Urd Beans)(Whole),Desi,FAQ,23-08-2025,8590,8690,8640
Uttar Pradesh,Kanpur,Kanpur(Grain),Green Chilli,Green Chilly,FAQ,23-08-2025,4600,4800,4700
Uttar Pradesh,Kanpur,Kanpur(Grain),Tomato,Deshi,FAQ,23-08-2025,3750,3900,3850
Uttar Pradesh,Kanpur,Kanpur(Grain),Wheat,Dara,FAQ,23-08-2025,2480,2580,2530
Uttar Pradesh,Kanpur,Uttaripura,Bajra(Pearl Millet/Cumbu),Hybrid,Non-FAQ,23-08-2025,2230,2330,2280
Uttar Pradesh,Kanpur,Uttaripura,Barley (Jau),Dara,FAQ,23-08-2025,2300,2400,2360
Uttar Pradesh,Kanpur,Uttaripura,Bitter gourd,Bitter Gourd,FAQ,23-08-2025,2415,2615,2515
Uttar Pradesh,Kanpur,Uttaripura,Mustard,Mustard,FAQ,23-08-2025,6850,6950,6900
Uttar Pradesh,Kanpur,Uttaripura,Ridgeguard(Tori),Other,FAQ,23-08-2025,1540,1740,1640
Uttar Pradesh,Kanpur Dehat,Pukharayan,Banana,Banana - Ripe,Medium,23-08-2025,2850,2870,2860
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,23-08-2025,7600,7620,7610
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,23-08-2025,6250,6280,6270
Uttar Pradesh,Kanpur Dehat,Pukharayan,Brinjal,Brinjal,FAQ,23-08-2025,1640,1660,1650
Uttar Pradesh,Kanpur Dehat,Pukharayan,Green Gram (Moong)(Whole),Green (Whole),FAQ,23-08-2025,8690,8710,8700
Uttar Pradesh,Kanpur Dehat,Pukharayan,Onion,Red,FAQ,23-08-2025,1390,1410,1400
Uttar Pradesh,Kanpur Dehat,Pukharayan,Peas(Dry),Peas(Dry),FAQ,23-08-2025,4030,4060,4045
Uttar Pradesh,Kanpur Dehat,Pukharayan,Wheat,Dara,Non-FAQ,23-08-2025,2430,2450,2440
Uttar Pradesh,Kasganj,Kasganj,Banana - Green,Banana - Green,FAQ,23-08-2025,1700,1830,1750
Uttar Pradesh,Kasganj,Kasganj,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1450,1600,1500
Uttar Pradesh,Kasganj,Kasganj,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3350,3500,3400
Uttar Pradesh,Kasganj,Kasganj,Mustard Oil,Mustard Oil,FAQ,23-08-2025,14150,14250,14200
Uttar Pradesh,Kasganj,Kasganj,Onion,Red,FAQ,23-08-2025,1300,1470,1350
Uttar Pradesh,Kasganj,Kasganj,Raddish,Raddish,FAQ,23-08-2025,1850,2000,1900
Uttar Pradesh,Kaushambi,Manjhanpur,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1525,1680,1600
Uttar Pradesh,Kaushambi,Manjhanpur,Cucumbar(Kheera),Cucumbar,FAQ,23-08-2025,1920,2100,2000
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Brinjal,Other,FAQ,23-08-2025,1800,1880,1840
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Lemon,Lemon,FAQ,23-08-2025,4100,4200,4135
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Pointed gourd (Parval),Other,FAQ,23-08-2025,2100,2160,2130
Uttar Pradesh,Kushinagar,Tamkuhi road,Apple,Delicious,Medium,23-08-2025,7750,7800,7775
Uttar Pradesh,Lakhimpur,Golagokarnath,Apple,Delicious,Medium,23-08-2025,8400,8500,8460
Uttar Pradesh,Lakhimpur,Golagokarnath,Paddy(Dhan)(Common),Common,FAQ,23-08-2025,2000,2100,2040
Uttar Pradesh,Lakhimpur,Golagokarnath,Tomato,Hybrid,FAQ,23-08-2025,3760,3900,3820
Uttar Pradesh,Lakhimpur,Lakhimpur,Bottle gourd,Bottle Gourd,FAQ,23-08-2025,1600,1700,1650
Uttar Pradesh,Lakhimpur,Lakhimpur,Garlic,Desi,FAQ,23-08-2025,6100,6320,6260
Uttar Pradesh,Lakhimpur,Lakhimpur,Gur(Jaggery),Pathari,FAQ,23-08-2025,3750,3930,3880
Uttar Pradesh,Lakhimpur,Lakhimpur,Maize,Yellow,Non-FAQ,23-08-2025,2000,2100,2070
Uttar Pradesh,Lakhimpur,Lakhimpur,Paddy(Dhan)(Common),Common,Non-FAQ,23-08-2025,1960,2050,2000
Uttar Pradesh,Lakhimpur,Lakhimpur,Sugar,Chini,FAQ,23-08-2025,4120,4250,4180
Uttar Pradesh,Lakhimpur,Lakhimpur,Tomato,Deshi,FAQ,23-08-2025,3790,3880,3835
Uttar Pradesh,Lakhimpur,Lakhimpur,Wheat,Dara,Non-FAQ,23-08-2025,2250,2385,2320
Uttar Pradesh,Lakhimpur,Paliakala,Potato,Potato,FAQ,23-08-2025,1000,1100,1050
Uttar Pradesh,Lucknow,Lucknow,Banana - Green,Banana - Green,FAQ,23-08-2025,1700,1800,1750
Uttar Pradesh,Lucknow,Lucknow,Brinjal,Round/Long,FAQ,23-08-2025,1800,1900,1850
Uttar Pradesh,Lucknow,Lucknow,Garlic,Garlic,FAQ,23-08-2025,6400,6600,6500
Uttar Pradesh,Lucknow,Lucknow,Gur(Jaggery),Yellow,FAQ,23-08-2025,4480,4680,4580
Uttar Pradesh,Lucknow,Lucknow,Lemon,Lemon,FAQ,23-08-2025,4150,4350,4250
Uttar Pradesh,Lucknow,Lucknow,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,3350,3450,3400
Uttar Pradesh,Lucknow,Lucknow,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1900,2000,1950
Uttar Pradesh,Lucknow,Lucknow,Tomato,Deshi,FAQ,23-08-2025,3910,4010,3960
Uttar Pradesh,Maharajganj,Anandnagar,Banana - Green,Banana - Green,FAQ,23-08-2025,1500,1700,1600
Uttar Pradesh,Maharajganj,Anandnagar,Onion,Red,FAQ,23-08-2025,1500,1800,1700
Uttar Pradesh,Maharajganj,Anandnagar,Rice,III,FAQ,23-08-2025,2600,2800,2700
Uttar Pradesh,Maharajganj,Gadaura,Green Chilli,Green Chilly,FAQ,23-08-2025,2200,2400,2300
Uttar Pradesh,Maharajganj,Gadaura,Potato,Red,FAQ,23-08-2025,1150,1300,1200
Uttar Pradesh,Maharajganj,Gadaura,Sponge gourd,Other,FAQ,23-08-2025,1200,1350,1300
Uttar Pradesh,Mahoba,Mahoba,Apple,Delicious,Medium,23-08-2025,8200,8300,8250
Uttar Pradesh,Mahoba,Mahoba,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,23-08-2025,10000,10150,10100
Uttar Pradesh,Mahoba,Mahoba,Brinjal,Brinjal,FAQ,23-08-2025,1800,1920,1850
Uttar Pradesh,Mahoba,Mahoba,Mustard,Sarson(Black),FAQ,23-08-2025,6600,6700,6650
Uttar Pradesh,Mainpuri,Mainpuri,Banana,Banana - Ripe,Medium,23-08-2025,2600,2800,2700
Uttar Pradesh,Mainpuri,Mainpuri,Ginger(Green),Green Ginger,FAQ,23-08-2025,3400,3600,3500
Uttar Pradesh,Mainpuri,Mainpuri,Lemon,Lemon,FAQ,23-08-2025,3200,3400,3300
Uttar Pradesh,Mainpuri,Mainpuri,Onion,Red,FAQ,23-08-2025,1350,1540,1450
Uttar Pradesh,Mathura,Kosikalan,Bhindi(Ladies Finger),Bhindi,FAQ,23-08-2025,1400,1500,1460
Uttar Pradesh,Mathura,Kosikalan,Ginger(Green),Green Ginger,FAQ,23-08-2025,3200,3400,3300
Uttar Pradesh,Mathura,Kosikalan,Green Chilli,Green Chilly,FAQ,23-08-2025,4700,4900,4800
Uttar Pradesh,Mathura,Kosikalan,Mousambi(Sweet Lime),Mousambi,Medium,23-08-2025,2700,2900,2800
Uttar Pradesh,Mathura,Kosikalan,Sponge gourd,Sponge gourd,FAQ,23-08-2025,1400,1600,1500
Uttar Pradesh,Mathura,Mathura,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,23-08-2025,2100,2200,2160
